Date,Close,High,Low,Open,Volume,Daily Return %,MA20,MA50
,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,,,
2021-04-06,34.800628662109375,35.593154651273416,34.61106689287681,35.310830576098304,207789200,-0.5646579391473061,30.465721225738527,28.79754165649414
2021-04-07,35.284610748291016,35.69398216194636,34.8732207561291,35.068832090981324,171132080,1.390727997705965,30.751172161102296,28.965444564819336
2021-04-08,37.04107666015625,38.4627867750703,35.60121780077429,35.653651609816876,530630560,4.977994300108035,31.116480922698976,29.18436767578125
2021-04-09,36.2787971496582,37.508929954267735,35.72221413551265,37.14593969412875,321790690,-2.0579302202573535,31.50518217086792,29.3840523147583
2021-04-12,34.344871520996094,36.02470738946182,34.014147728268604,35.353176142372774,221355040,-5.330732495579249,31.761392402648926,29.5659907913208
2021-04-13,35.45199203491211,35.55685657988016,34.242026457455054,34.76634302809216,204285020,3.2235395413815926,32.08213415145874,29.77192699432373
2021-04-15,36.22637176513672,36.76279061331977,35.47215872873419,35.9763110874547,218563570,2.184305269678566,32.40842161178589,30.01166160583496
2021-04-16,35.90572738647461,36.879749998378806,35.74439803521134,36.45222675596592,173985980,-0.8851131455860806,32.743582248687744,30.216670150756837
2021-04-19,35.816993713378906,36.25863159078771,34.68567590524585,35.08093263576505,191469960,-0.24712957946961822,33.11393232345581,30.415427131652834
2021-04-20,36.05697250366211,36.5308738114134,35.5729844575591,36.298964988162915,169152930,0.6700137711266541,33.49537391662598,30.609707260131835
2021-04-22,37.162071228027344,37.85780073299984,36.17998360797142,36.296947301811336,319028150,3.064868311539448,33.875302982330325,30.823830757141113
2021-04-23,37.33147048950195,38.11391588493396,36.732537279427724,37.50086800980999,247523860,0.45583912811311134,34.24252758026123,31.017868957519532
2021-04-26,37.94249725341797,38.557563616257745,37.510943048804364,37.71058844834614,212348580,1.6367605023430487,34.64504251480103,31.20968879699707
2021-04-27,39.434791564941406,39.64653613585641,38.085679584738685,38.24700892815494,249045150,3.933041891144917,35.19950923919678,31.434379348754884
2021-04-28,39.178680419921875,39.76752989391135,38.799556933436385,39.72719832828765,204479680,-0.6494547957677566,35.70013236999512,31.66116714477539
2021-04-29,41.59659957885742,41.822458828651136,39.646538816602394,39.646538816602394,447186470,6.171517603502696,36.23352565765381,31.932723808288575
2021-04-30,41.7034797668457,42.45365865152109,40.779872364162536,41.30015791818588,281297380,0.256944531693426,36.70541248321533,32.21787239074707
2021-05-03,42.94369125366211,43.11510426233182,41.07832778905064,41.62079614298738,264841000,2.973880102452209,37.215413093566895,32.534560661315915
2021-05-04,42.90739440917969,43.8269677034535,42.65329968300833,43.334914570913654,249616280,-0.08452194821358949,37.620348358154295,32.828703269958496
2021-05-05,43.16149139404297,43.89553710364763,42.22780024306578,43.720093067869875,192498390,0.5921985903877713,38.02851047515869,33.129863815307615
2021-05-06,44.401695251464844,45.535031595932935,42.046297428861386,42.550449676209844,464345370,2.8734036229180138,38.50856380462646,33.45506206512451
2021-05-07,47.68675994873047,48.07596406323838,45.57940386396989,45.777030712063485,540754330,7.398511878118552,39.12867126464844,33.86778137207031
2021-05-10,49.05805206298828,49.568253936027396,48.39862000384747,48.801941837212865,280808840,2.875624420137024,39.72952003479004,34.29675449371338
2021-05-11,49.7658805847168,50.25389963199248,47.46694737406255,47.99529798910207,411083810,1.4428386207012478,40.403874206542966,34.703786849975586
2021-05-12,47.55769348144531,50.28818088950646,46.91641017802067,49.687232230362376,308891920,-4.43715066894571,41.06451530456543,35.067946166992186
2021-05-14,45.660064697265625,47.79363757956328,44.97844980955974,47.79363757956328,376480320,-3.9901615180728878,41.57491893768311,35.38189182281494
2021-05-17,46.416290283203125,46.7127320606703,44.506561260570884,45.898023355786485,287534300,1.656207872133808,42.084414863586424,35.733346443176266
2021-05-18,47.59197998046875,48.25544309322091,46.666357040539445,47.39031904834812,245738800,2.5329247341661754,42.668727493286134,36.09601348876953
2021-05-19,46.95674133300781,47.97714498461394,46.70466521049242,47.30964790452936,174350260,-1.3347598644175562,43.22571487426758,36.441861877441404
2021-05-20,44.5690803527832,45.79719773637693,44.28675628592347,45.619735136007066,284462530,-5.084809789699407,43.65132026672363,36.70636039733887
2021-05-21,44.89375686645508,45.32934522942466,44.60134912285945,44.930057435253396,141049260,0.7284792755469116,44.03790454864502,36.99284000396729
2021-05-24,44.042747497558594,44.72637795226424,43.6434597030929,44.68806495892346,189238420,-1.895607381284603,44.37346839904785,37.28218311309814
2021-05-25,44.575130462646484,45.4120251655794,44.36540445007989,44.444052089430066,181137520,1.208786906669257,44.70510005950928,37.57898769378662
2021-05-26,43.645469665527344,44.12340811894043,43.256265582747154,43.982246096095324,154327030,-2.0856042090514726,44.91563396453857,37.88180164337158
2021-05-27,44.23029327392578,44.75864393932503,43.35710105550914,43.64547471575326,227910320,1.3399411505482073,45.16821460723877,38.18199417114258
2021-05-28,44.50656509399414,46.123886558163,44.2625571003228,45.61570017057674,192085810,0.6246212711214838,45.3137128829956,38.49138233184814
2021-05-31,45.39992141723633,45.56124768271762,44.32506840326528,44.84938492028203,154286470,2.0072461699874866,45.498534965515134,38.805368309021
2021-06-01,44.401695251464844,45.2930391326259,43.78058239058053,45.17204136242182,176909250,-2.1987398537489544,45.571435165405276,39.10935192108154
2021-06-02,45.335391998291016,45.567303908002046,44.52673279784323,44.567064367370776,128625910,2.1028403117004046,45.69283504486084,39.44785991668701
2021-06-03,45.252708435058594,45.96860530410606,44.88972124701324,45.55721838834068,121094770,-0.18238193073424336,45.797395896911624,39.78435127258301
2021-06-04,45.200279235839844,45.52696894698899,44.647727198113415,45.01071747555773,97133470,-0.11585869891962419,45.83732509613037,40.09708705902099
2021-06-07,45.5229377746582,46.38201219716215,45.39589040875002,45.57536850677672,122185920,0.713841914858171,45.729133987426756,40.40780624389649
2021-06-08,44.813087463378906,45.684260990540096,44.3674155003731,45.684260990540096,108343730,-1.5593244768013603,45.51688575744629,40.70622402191162
2021-06-09,44.405731201171875,45.49470194756704,44.121388583188036,45.05104548953498,111143380,-0.9090118205756781,45.24887828826904,41.02742950439453
2021-06-10,44.948204040527344,45.40597520787826,44.48236778999517,44.74049353121734,77767640,1.221627985130791,45.11840381622314,41.34306922912597
2021-06-11,46.718788146972656,46.970864314129734,44.893756081335056,45.486639718824776,174458560,3.939165411033718,45.171339988708496,41.65887031555176
2021-06-14,46.97892761230469,47.53752612539626,45.978688130626125,47.107990473446954,160312640,0.5568198055858398,45.19947185516357,41.953134002685545
2021-06-15,47.362083435058594,47.86623573123477,46.789367165106796,47.18865492208993,97681020,0.8155908238602461,45.18797702789307,42.2455020904541
2021-06-16,46.06540298461914,47.783554903481416,45.64191689422801,47.14832422934399,175211070,-2.737802808479528,45.14341011047363,42.47063636779785
2021-06-17,45.51285934448242,46.751962559208295,45.178858846601095,46.139626215784496,162076870,-1.1994764060160423,45.190599060058595,42.6809285736084
2021-06-18,45.04072189331055,45.76645127791117,43.30679978205233,45.56440186994547,403470770,-1.0373715428387276,45.197947311401364,42.88573043823242
2021-06-21,45.611820220947266,45.729340774665076,43.85934325414601,44.12118481123154,130014320,1.2679599785045514,45.2764009475708,43.09227462768555
2021-06-22,45.86541748046875,46.63650535377408,45.62625515629445,45.9437613724857,90246340,0.5559902198444266,45.340915298461915,43.268761444091794
2021-06-23,45.36235427856445,46.49424627548116,45.269576710188645,46.20354364736522,78063360,-1.0968246437929374,45.42675952911377,43.45043258666992
2021-06-24,45.90046310424805,46.203538769316644,45.29431177411085,45.56439888405157,72394700,1.1862453663210148,45.51026802062988,43.68154441833496
2021-06-25,48.048797607421875,48.2446620592392,46.59527190336777,46.8014456728517,180227700,4.680420104465144,45.68737964630127,43.93348052978516
2021-06-28,48.82194900512695,49.028122773606405,47.95601980670566,48.40960146816805,116603350,1.60909624424328,45.8584810256958,44.18539207458496
2021-06-29,48.34981155395508,49.151827424664674,48.06116952309386,48.84256675761529,78037590,-0.9670598179566614,46.055886840820314,44.43427375793457
2021-06-30,48.10446548461914,49.110591342089776,47.947771406139715,48.700307553562375,80432670,-0.5074395565371481,46.194340515136716,44.680023193359375
2021-07-01,47.978694915771484,48.52505409681182,47.68592542129359,48.32300470196922,56149280,-0.26145300146380723,46.33063983917236,44.91845764160156
2021-07-02,46.84267807006836,48.112709198283405,46.603515751256055,48.07972064135165,75734070,-2.3677527029391854,46.41275978088379,45.11206977844238
2021-07-05,47.702423095703125,47.9065362560032,46.84267887146789,47.25502640228356,76799000,1.835388284907058,46.52173404693603,45.31948883056641
2021-07-06,48.13126754760742,48.574543055146684,47.430277965122215,47.776648399960884,91468350,0.8989993045928291,46.68764305114746,45.523264236450196
2021-07-07,50.250732421875,50.51257399241938,47.77046220363847,48.16013050574151,167456260,4.403509365655456,46.979893112182616,45.739583053588866
2021-07-08,49.05904769897461,50.71874716843491,48.70649231576204,50.51257339945753,124105850,-2.371477320759663,47.18543529510498,45.93719039916992
2021-07-09,51.10429382324219,51.30016143094048,48.986891368507706,49.15182787567774,178593560,4.1689478703646365,47.404710578918454,46.127344284057614
2021-07-12,50.592979431152344,51.893935368584984,50.23836030813579,51.58467472497487,166477750,-1.000531176222419,47.58541316986084,46.30513427734375
2021-07-13,50.667205810546875,51.273357219630256,50.434228435310324,51.048628557230884,79155280,0.14671280527278618,47.75066928863525,46.459604568481446
2021-07-14,51.324893951416016,51.448596314135564,50.26516099971356,50.79915025846309,83413880,1.2980548864848451,48.0136438369751,46.62795455932617
2021-07-15,51.788787841796875,52.19495040509743,51.036251722023685,51.38262527849631,96555510,0.903837991014611,48.32744026184082,46.80050048828125
2021-07-16,52.71657180786133,52.83409236694173,51.916616572746065,52.14959393978907,84969250,1.7914765043326009,48.71123275756836,46.96679801940918
2021-07-19,52.219688415527344,53.22993855665817,51.696008462042485,51.91455213899196,89046290,-0.9425563447960861,49.041626167297366,47.05745658874512
2021-07-20,50.85688018798828,52.46297551442986,50.512570391812574,52.450602446419815,85799400,-2.6097594008888003,49.29119930267334,47.093433151245115
2021-07-22,52.49184036254883,52.695950370787266,51.460971566316225,51.50220568897315,78940240,3.2148259360720743,49.64767360687256,47.14795234680176
2021-07-23,52.83821487426758,53.41962643058805,52.53307856773883,52.75368287137637,86418650,0.6598635317916601,49.994561195373535,47.25356277465821
2021-07-26,53.52064895629883,53.945366425152365,52.70007822096154,53.15159614103995,86784330,1.291554008126794,50.268153762817384,47.41077445983887
2021-07-27,54.86902618408203,55.027777721216005,53.93711672080326,54.223701280011305,103413820,2.5193588905922937,50.57050762176514,47.579829177856446
2021-07-28,56.28543472290039,56.48954472551293,53.86082936757527,54.924686690994996,128351250,2.5814355335310735,50.9672887802124,47.75369827270508
2021-07-29,60.14501190185547,61.10165491435781,56.40914422934615,56.69778624639754,300610410,6.8571508738561215,51.56931610107422,48.01746368408203
2021-07-30,59.143001556396484,60.72642080924677,58.874978186149775,60.023367535196414,140492650,-1.6659907676035757,52.12753143310547,48.3089421081543
2021-08-02,58.14306640625,59.666687282043696,57.955447522083695,59.62545630354201,97689200,-1.6907074782009257,52.692550849914554,48.57392829895019
2021-08-03,58.025543212890625,58.58839983982598,57.3307386520489,58.305936504894014,86405600,-0.2021276149046458,53.208706855773926,48.85358421325684
2021-08-04,58.39665985107422,59.707928373044965,57.93895380452657,58.553353938409735,112894350,0.6395746039326244,53.72197647094727,49.13001480102539
2021-08-05,59.65019607543945,59.79039272763558,57.21322062730646,58.359546274178925,162217990,2.1465889103281954,54.191949653625485,49.450109329223636
2021-08-06,58.91827392578125,60.079033216964774,58.800759662856365,59.74915393812508,96740250,-1.2270238789031662,54.68491096496582,49.74386894226074
2021-08-09,58.23171615600586,59.51205341920338,57.95131657600695,59.13063071216616,78594930,-1.1652713564559658,55.041282081604,50.018371963500975
2021-08-10,56.64006423950195,58.47088851430793,56.37616203811977,58.22347744779504,84516230,-2.7333075883248625,55.34363632202148,50.24317481994629
2021-08-11,58.80900192260742,58.95332607293194,57.07714357833271,57.31630589754036,145353570,3.8293347866523275,55.75072612762451,50.53132095336914
2021-08-12,59.186302185058594,59.571846105588904,58.41108684200914,59.213105780290974,109431080,0.6415688927142504,56.14379653930664,50.80833915710449
2021-08-13,60.270774841308594,60.887238686242476,57.34311111036198,57.934828817915395,289698720,1.8323034489621692,56.56789588928223,51.10870048522949
2021-08-16,62.65208435058594,63.27472685217264,60.70580351694964,61.192370579396744,271144880,3.9510185750013527,57.06467151641846,51.457736587524415
2021-08-17,62.004695892333984,63.25410840124595,61.5119438672177,62.652084532674465,189709230,-1.033307135688133,57.55392189025879,51.78737174987793
2021-08-18,61.87068557739258,62.63146728827306,61.36556361855244,62.24180213670633,123317450,-0.21612929958418903,58.104612159729,52.128523712158206
2021-08-20,56.7225227355957,59.666683719161895,56.194718423667915,59.58627922613415,273400690,-8.320843374779097,58.316146278381346,52.37485954284668
2021-08-23,56.023597717285156,58.13275124197908,54.048449585439215,57.8111206817573,229257290,-1.2321825345612547,58.47541542053223,52.59636741638184
2021-08-24,57.92039108276367,58.55334601631153,56.78025047715117,56.98642423072973,176075790,3.3857043152608624,58.69540252685547,52.82039947509766
2021-08-25,57.324554443359375,58.80075933160993,56.934883013768705,58.47088005462858,125650100,-1.0287165336174797,58.81817893981933,53.02731201171875
2021-08-26,56.69984817504883,57.512173298877755,56.285436900934,57.33279684112026,91578980,-1.0897708222534885,58.83889961242676,53.21406730651856
2021-08-27,57.07508087158203,57.499804618099084,56.73283795692566,56.862722144285506,73940810,0.6617878329669535,58.68540306091309,53.434260864257816
2021-08-30,59.40278625488281,59.5842201811735,57.6461879803783,57.68741895967442,134443870,4.078321655887063,58.6983922958374,53.71205940246582
2021-08-31,59.80070114135742,60.16150524893102,59.04816811823164,59.58422119358299,247521080,0.6698589604320127,58.781274032592776,54.00725898742676
2021-09-01,58.19047927856445,60.01718204103566,58.01729407736917,59.84193308885066,88128970,-2.6926471296493837,58.789520835876466,54.258832168579104
2021-09-02,58.76364517211914,59.0481659790633,58.141002656984526,58.182239927411594,61480460,0.9849822525277219,58.807870101928714,54.51679672241211
2021-09-03,59.52855682373047,59.91203702834639,58.40697097490155,58.88323189582098,84523820,1.301674954592924,58.80178813934326,54.80012077331543
2021-09-06,59.254337310791016,59.87080113112884,58.683238261212,59.6666848304095,69586760,-0.46065204260107295,58.81859130859375,55.067198257446286
2021-09-07,58.91209030151367,60.16150282898663,58.5801535560215,59.54298152659708,63527170,-0.5775898015401792,58.85261001586914,55.28446411132813
2021-09-08,58.959510803222656,59.487315129088444,58.49561984004128,58.80075927202651,46762240,0.08049366686240234,58.96858234405518,55.48721534729004
2021-09-09,59.666683197021484,59.870799492153104,58.55334618291418,58.55334618291418,53130300,1.1994203889496458,59.01146640777588,55.71355278015137
2021-09-13,60.345001220703125,60.69755660552443,59.233721580720605,59.66668775593359,56702080,1.1368455347883444,59.06940135955811,55.95836349487305
2021-09-14,59.88523483276367,60.862502835908906,59.74915938189726,60.862502835908906,55037670,-0.7618963934691525,59.05012435913086,56.19649429321289
2021-09-15,60.00068283081055,60.355301934679616,59.55947427488338,59.885226033450714,44174640,0.19278207452850804,58.91755428314209,56.45965438842774
2021-09-16,59.2440299987793,60.69343125065194,59.017237608971435,60.202736705046846,56067970,-1.2610737017191176,58.779520988464355,56.69048652648926
2021-09-17,57.147247314453125,59.39041906656375,56.079268635067756,59.254343615580076,195720300,-3.5392303399504943,58.54334907531738,56.87080612182617
2021-09-20,51.671268463134766,55.74526411123281,51.4341698895416,55.66691707308876,282384120,-9.582226806457971,58.29078636169434,56.89921684265137
2021-09-21,53.283546447753906,53.47735028336186,50.838325555390966,51.87331869999999,255935400,3.120260122449725,58.15378379821777,56.98370681762695
2021-09-22,53.84434127807617,54.34740576854998,52.908310622270115,53.5804391102804,111242470,1.0524727945279366,57.9499813079834,57.03850776672363
2021-09-23,54.37626266479492,55.231888758523965,53.85464333037998,54.8422173519526,99462510,0.9878872581459808,57.80256671905518,57.11417343139649
2021-09-24,52.45472717285156,54.59480864326971,51.8918736939516,54.42987215351342,132866160,-3.533776316678394,57.590310668945314,57.14992385864258
2021-09-27,52.38875198364258,53.139221174022296,51.999083715656816,52.45060159287698,86688770,-0.12577548824451723,57.35599422454834,57.17120101928711
2021-09-28,52.81966018676758,53.47322753333337,52.07949708581874,52.510399522709186,81007360,0.8225204587037016,57.02683792114258,57.191818466186525
2021-09-29,53.42168426513672,54.00928078716634,52.25268247462637,52.3681392862342,94945770,1.1397727214457865,56.70788707733154,57.205920715332034
2021-09-30,53.1474723815918,54.2814280782439,52.939234867518216,53.72888390339153,75145680,-0.513296964176535,56.45573673248291,57.22447639465332
2021-10-01,53.51652908325195,54.0587671262795,52.16196585128134,52.57431340741795,90374700,0.6944012294891166,56.19338092803955,57.27766937255859
2021-10-04,54.60099792480469,54.74944329410104,52.79697739818025,53.51652814959382,96902370,2.026418491875104,55.94700298309326,57.31985252380371
2021-10-05,54.299983978271484,54.95355758774925,54.02371188567405,54.182463421084236,57952160,-0.5512975183123103,55.69928531646728,57.34908790588379
2021-10-06,52.776363372802734,54.78449712442393,52.49803065712021,54.42575676030483,86316930,-2.8059319613767064,55.39249897003174,57.334202194213866
2021-10-07,53.15983963012695,53.88556897438814,52.926862282916424,53.39900193824025,46033670,0.7266060653239981,55.102515411376956,57.30001846313476
2021-10-08,53.6525993347168,55.42156741074398,53.45466799675841,53.687645350116,107220150,0.926939787663672,54.80181121826172,57.247361755371095
2021-10-11,54.14948272705078,54.73295173583,53.52271269578315,53.81135471941817,63496580,0.9261124316347402,54.4920352935791,57.127451171875
2021-10-12,54.805110931396484,55.04839446052358,53.81135188837698,54.14947987822052,60970190,1.2107746396221364,54.238029098510744,57.040693359375
2021-10-13,55.84422302246094,56.76169879437895,54.34946322474722,54.65666641340635,132857180,1.896013115209616,54.03020610809326,56.99471649169922
2021-10-14,56.69984817504883,57.341045553320626,55.83185210877231,56.656547154939844,82273710,1.5321641277804998,53.90299701690674,56.96820259094238
2021-10-18,58.184295654296875,58.74921604109306,57.36166435673849,58.47088020380729,109232300,2.6180801660440567,53.95484943389893,56.963955307006835
2021-10-19,56.36378479003906,58.82343629239644,55.97824085682873,58.594586433744986,87569240,-3.128869815790869,54.18947525024414,56.89822708129883
2021-10-20,55.390647888183594,56.7390261564765,54.70408568476328,56.57408335911342,69757740,-1.7265286663777135,54.294830322265625,56.827674560546875
2021-10-21,54.21133041381836,55.990611017115945,53.180461586130214,55.94318878594965,83575730,-2.1290913165448178,54.31317977905273,56.74726684570312
2021-10-22,53.45054626464844,54.621611689141055,52.409368167234376,54.42987160604508,80712890,-1.4033674203575708,54.26689395904541,56.683476486206054
2021-10-25,53.32890701293945,54.264937671341386,52.25474030897712,53.68764735198941,64185010,-0.22757344912195387,54.3106029510498,56.57387458801269
2021-10-26,55.40507125854492,55.70814690716441,53.66496439451403,53.728877750379354,77228750,3.8931310651120654,54.46141891479492,56.49824996948242
2021-10-27,54.683467864990234,55.737012743730006,54.48141531792393,55.50197793241802,72418040,-1.3024139797372714,54.554609298706055,56.386503829956055
2021-10-28,53.58869171142578,54.26287770750388,53.2381937683592,54.21958297540606,93076820,-2.002024005257641,54.56295967102051,56.205235977172855
2021-10-29,54.262874603271484,54.99478896425065,53.192832242025645,53.203138413675006,79147600,1.2580693245436203,54.618729782104495,56.0503995513916
2021-11-01,56.28131866455078,56.611191666908304,54.842223467857885,55.254571012728995,96875330,3.7197514433885193,54.75696926116943,55.93861221313477
2021-11-02,54.168033599853516,56.49160958293497,54.0505130479587,56.49160958293497,72161370,-3.7548606088867897,54.735321044921875,55.88752243041992
2021-11-03,54.679344177246094,54.924691468682646,54.09999638269064,54.62780073437159,57302440,0.9439341682027758,54.754289054870604,55.86063735961914
2021-11-04,54.67315673828125,55.04839449546564,54.598937204028815,54.88345800251095,6744340,-0.011315861698679708,54.84912872314453,55.795692672729494
2021-11-08,55.388580322265625,55.5700142409071,53.85671076906948,55.291678401715025,54936670,1.3085463263244224,54.96056575775147,55.75697319030762
2021-11-09,55.087562561035156,56.0916276766408,54.79479307930658,55.37208333135529,47565160,-0.5434653848845117,55.032313919067384,55.72472747802735
2021-11-10,53.545387268066406,54.800984754117934,53.07325387180201,54.75975377587064,118804170,-2.799498146718815,55.002109146118165,55.65413360595703
2021-11-11,53.58869171142578,54.61543310986359,53.12480070603296,53.80723541505689,136638600,0.08087427427236893,54.94128818511963,55.53785171508789
2021-11-12,53.07943344116211,55.254563945376795,52.41348997628025,55.254563945376795,232395580,-0.9503092051696638,54.80304870605469,55.40342636108399
2021-11-15,51.35581970214844,53.56393884890229,51.19294382047911,53.39900236223627,121082150,-3.2472346204001523,54.53584728240967,55.266733169555664
2021-11-16,50.66926193237305,51.999085196085645,50.458966963065315,51.35582092807769,123148800,-1.3368645924790257,54.160095596313475,55.10484550476074
2021-11-17,50.3084602355957,51.02388346562377,50.104350217723926,50.51257339942953,87802040,-0.712072138052644,53.85732936859131,54.920443572998046
2021-11-18,48.929161071777344,50.648649574898755,48.73947843312685,50.454845725901755,101083510,-2.7416843158368787,53.534255027770996,54.71394004821777
2021-11-22,48.04054641723633,49.34975104432252,47.255024899369374,48.99100757137616,96210010,-1.8161248529020346,53.2257158279419,54.49650917053223
2021-11-23,49.15388488769531,49.85281377997577,48.0446690970702,48.16425025054696,93829630,2.3174975171796452,53.01088275909424,54.30039665222168
2021-11-24,48.595157623291016,49.603347246517636,48.29208192557608,49.49819975492837,67671010,-1.1366899395253371,52.77419528961182,54.07896614074707
2021-11-25,48.395164489746094,48.92915690457643,48.07971889718906,48.65700603870505,47502860,-0.41154951095182524,52.423699951171876,53.83996940612793
2021-11-26,45.86541748046875,47.811695193648475,45.6159458387769,47.745721224267776,106455260,-5.227272261494931,51.9827974319458,53.559573059082034
2021-11-29,45.96643829345703,46.883910878912744,44.329418166663636,45.86541516638328,93929910,0.2202548642041613,51.601684761047366,53.27888816833496
2021-11-30,44.17066955566406,46.50867934916825,43.832544699174726,45.809750395682755,133559840,-3.9066954161827705,51.09707450866699,52.97742095947265
2021-12-01,44.63867950439453,45.23452154307852,43.97686349861863,45.02834778372819,93791140,1.0595491384632005,50.51494255065918,52.72724960327148
2021-12-02,45.869537353515625,46.01798271274723,44.28612438299448,44.657237781073476,91286810,2.757379615138311,50.10001773834229,52.6112149810791
2021-12-03,46.10045623779297,46.768457239284594,45.45100697461137,45.97675071738826,100737840,0.5034253615807227,49.67107334136963,52.46755317687988
2021-12-06,45.721092224121094,47.04885175172166,45.448944494803044,45.93551469784992,82159400,-0.8229072868933485,49.22347011566162,52.30508819580078
2021-12-07,47.3704833984375,47.64881924124443,46.224157761504735,46.22828211769887,85053900,3.6075060635717637,48.82256526947022,52.16497261047363
2021-12-08,48.36836242675781,48.53329890800505,47.378727809465765,47.79107530450731,74485010,2.106541788748628,48.48660526275635,52.08324531555176
2021-12-09,48.52711486816406,48.73947358046349,47.79107621144706,48.73947358046349,52123940,0.32821545622232495,48.23569164276123,52.00601257324219
2021-12-10,48.65700912475586,49.02399817918935,48.145699062280336,48.386921992713894,48121300,0.267673561357773,47.98910751342773,51.922759552001956
2021-12-13,48.05085754394531,49.44046986347695,47.9003515751857,48.986888206116284,53537780,-1.2457641596021252,47.7376787185669,51.81534301757812
2021-12-14,48.12919998168945,48.57041167423532,47.29625628244029,47.78901141171329,53522640,0.1630406651379479,47.576347732543944,51.71497756958008
2021-12-15,47.58696746826172,48.47557591580967,47.37873309259208,48.246722904704114,44308330,-1.1266185883705204,47.42223300933838,51.59638633728027
2021-12-16,47.551918029785156,48.19517918335108,47.1540041650622,47.99725412654406,42460080,-0.07365343988338102,47.284405899047854,51.45540473937988
2021-12-17,46.681861877441406,47.784892740384144,46.38909551879378,47.58490394358173,47435020,-1.8296972832910208,47.172040939331055,51.303042297363284
2021-12-20,44.242828369140625,46.06746748459669,43.958310706953206,46.05921877209152,73526500,-5.224799119418632,46.98215503692627,51.13237159729004
2021-12-21,45.56852722167969,46.358173133016976,44.73970779095031,44.94588155957221,70268490,2.996415241534911,46.80288715362549,50.980545349121094
2021-12-22,46.5478515625,46.63650477092654,45.77057559162866,45.97674935555492,43669170,2.1491244078531313,46.700521850585936,50.83845039367676
2021-12-23,46.49836730957031,47.28801317885879,46.19116727813582,46.92514849795322,46214780,-0.10630834994230787,46.60568199157715,50.685428085327146
2021-12-24,45.995304107666016,46.73753091406151,45.516982612626,46.5973311190926,40936300,-1.0818943352463806,46.61217632293701,50.50923194885254
2021-12-27,46.25714874267578,46.37672991087481,45.45513287582619,45.81387638042328,27588510,0.5692855827126087,46.62671184539795,50.31749046325684
2021-12-28,46.4901237487793,46.65712399631964,46.265391952323775,46.471565718859914,28807810,0.503651894758006,46.742684555053714,50.11329597473144
2021-12-29,46.028289794921875,46.457131573438126,45.68810436501265,46.182920107782756,41935200,-0.9934022898133277,46.812165069580075,49.87017585754395
2021-12-30,45.39945983886719,46.47156272663173,45.316991595947535,46.096328131596955,41140930,-1.3661814480973034,46.78866119384766,49.65088935852051
2021-12-31,45.830360412597656,46.32723989330365,45.4674957537794,45.564397665650255,36870210,0.9491314990526911,46.77515640258789,49.45968360900879
2022-01-03,47.108638763427734,47.46119409542992,45.976743803608855,45.976743803608855,38658030,2.7891518620453803,46.84453372955322,49.31762977600098
2022-01-04,47.3704833984375,47.81994384473792,46.863297695229235,47.543671753009065,59757310,0.5558314608170134,46.84453372955322,49.196028518676755
2022-01-05,48.558048248291016,48.68999933812487,47.05916402689362,47.29626260917,61861760,2.5069722001035855,46.85401802062988,49.10061134338379
